id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,Lower,Upper,LABEL,SELECTIE,FILTER
6908667,Spacious apt. 2 bedrooms + garden,669178,Sammy,,IJburg - Zeeburgereiland,"52,35329484","5,0049712",Entire home/apt,159,2,7,2015-08-08,"0,59",156,33,3784,4414,3784 - 4414,3784,2016
13203425,Spacious room in a nice appartement (103m2),53621331,Manon,,IJburg - Zeeburgereiland,"52,35262723","5,006171148",Private room,80,1,1,2016-06-28,1,3,50,3784,4414,3784 - 4414,3784,2016
6611809,Modern family house on  city island,5224853,Meike & Marc,,IJburg - Zeeburgereiland,"52,35297069","5,005402786",Entire home/apt,185,3,7,2016-04-28,"0,53",1,305,3784,4414,3784 - 4414,3784,2016
8434769,A nice room in Amsterdam Ijburg,44412864,Ahmed,,IJburg - Zeeburgereiland,"52,35288553","5,006274002",Private room,50,1,0,,,1,365,3784,4414,3784 - 4414,3784,2016
4666359,"Sailing barge Confiance, Amsterdam",24143494,Jan-Willem,,IJburg - Zeeburgereiland,"52,35307345","5,006480496",Entire home/apt,395,2,20,2016-03-29,"1,09",1,235,3784,4414,3784 - 4414,3784,2016
1558960,Appartment in Amsterdam for 2,8297616,Menno,,De Baarsjes - Oud-West,"52,36365072","4,870100667",Entire home/apt,99,1,28,2016-06-20,"1,08",1,335,5045,5676,5045 - 5676,5045,2016
13286766,Roofterras apartment Vondelpark,56020810,Kas,,De Baarsjes - Oud-West,"52,36340589","4,869261894",Entire home/apt,115,2,2,2016-06-10,2,7,38,5045,5676,5045 - 5676,5045,2016
1587473,Private studio near Vondelpark,8462819,Ellis,,De Baarsjes - Oud-West,"52,36414999","4,868975762",Private room,100,2,48,2016-06-27,"1,41",1,32,5045,5676,5045 - 5676,5045,2016
1445761,Lovely appartment in A'dam Oud-West,7761613,Evelien,,De Baarsjes - Oud-West,"52,36407786","4,869478289",Entire home/apt,95,1,1,2015-11-08,"0,13",1,153,5045,5676,5045 - 5676,5045,2016
6196745,Nice apartment in hotspot Oud-West,32134447,Alexander,,De Baarsjes - Oud-West,"52,36378464","4,869010036",Entire home/apt,100,4,4,2016-05-18,"0,3",1,0,5045,5676,5045 - 5676,5045,2016
13764580,Apartment in one of Amsterdam's best neighborhoods,37813432,Jan,,Centrum-West,"52,3837267","4,889540422",Private room,70,6,0,,,1,14,5045,5676,5045 - 5676,5045,2016
11394170,Lovely apartment Central Station,1870198,Nina,,Centrum-West,"52,38400441","4,889472619",Entire home/apt,220,2,2,2016-06-19,"1,62",1,358,5045,5676,5045 - 5676,5045,2016
10502510,Small room near to the center,12328045,Eugene,,Noord-Oost,"52,39699872","4,942198939",Private room,37,2,12,2016-05-30,"2,13",3,130,3153,3784,3153 - 3784,3153,2016
8675811,3 ROOMappartement @ Buikslotermeerplein North,11714074,Leen,,Noord-Oost,"52,39771821","4,942374125",Entire home/apt,80,2,0,,,1,3,3153,3784,3153 - 3784,3153,2016
13302853,Spacious family-home on waterside near centre,75141793,Marleen,,Oostelijk Havengebied - Indische Buurt,"52,37146378","4,943696459",Entire home/apt,350,3,0,,,1,9,3784,4414,3784 - 4414,3784,2016
818079,Authentic houseboat with comfort,4296919,Otto,,Oostelijk Havengebied - Indische Buurt,"52,37146013","4,945092178",Entire home/apt,120,1,161,2016-06-15,"3,78",1,259,3784,4414,3784 - 4414,3784,2016
12745527,UNIQUE & LUXURY 2 BEDROOM HOUSEBOAT,7002898,Twan,,Oostelijk Havengebied - Indische Buurt,"52,37163072","4,943880545",Entire home/apt,149,2,0,,,57,13,3784,4414,3784 - 4414,3784,2016
6779089,East dockland family apartment,35487867,Info,,Oostelijk Havengebied - Indische Buurt,"52,37133861","4,944165555",Entire home/apt,150,4,0,,,1,0,3784,4414,3784 - 4414,3784,2016
3926355,Lovely cosy houseboat in A'dam East,2963123,Juul,,Oostelijk Havengebied - Indische Buurt,"52,37162308","4,942595774",Private room,74,4,47,2016-06-30,"2,09",4,262,3784,4414,3784 - 4414,3784,2016
13198751,Spacious house w/ canal view & free parking spot!,73921914,Alfred,,Oostelijk Havengebied - Indische Buurt,"52,37188877","4,943100827",Entire home/apt,171,3,0,,,1,38,3784,4414,3784 - 4414,3784,2016
11426389,Cosy room in bohemian apartment,59321901,Inge,,Oostelijk Havengebied - Indische Buurt,"52,37065846","4,942222148",Private room,40,2,4,2016-05-30,"1,14",1,0,3784,4414,3784 - 4414,3784,2016
11619891,"""Le Songe""  Houseboat Apartment Amsterdam",61533686,Marjon,,Oostelijk Havengebied - Indische Buurt,"52,37114637","4,943029304",Entire home/apt,100,3,4,2016-06-28,"1,48",1,288,3784,4414,3784 - 4414,3784,2016
8828368,Lovely apartment with a great view,12544530,Esther,,Oostelijk Havengebied - Indische Buurt,"52,37130723","4,944802247",Entire home/apt,115,1,5,2016-06-20,"1,36",1,357,3784,4414,3784 - 4414,3784,2016
10433058,3 bdr house in Eastern Docklands,350995,Maud,,Oostelijk Havengebied - Indische Buurt,"52,37142672","4,942344951",Entire home/apt,251,5,0,,,1,0,3784,4414,3784 - 4414,3784,2016
13311787,Family house City Center Amsterdam,20765158,Roger,,Oostelijk Havengebied - Indische Buurt,"52,37124829","4,943517719",Entire home/apt,120,2,1,2016-06-28,1,1,3,3784,4414,3784 - 4414,3784,2016
13180600,FAMILY CANAL HOUSE & FREE PARKING | NEAR CENTER,73703022,Hijke,,Oostelijk Havengebied - Indische Buurt,"52,37131397","4,944957351",Entire home/apt,149,2,0,,,1,30,3784,4414,3784 - 4414,3784,2016
12748491,LOVELY HOUSEBOAT NEAR CITY CENTER,7002898,Twan,,Oostelijk Havengebied - Indische Buurt,"52,37112275","4,944559973",Entire home/apt,134,2,0,,,57,84,3784,4414,3784 - 4414,3784,2016
71231,THE AMSTERDAM EXPERIENCE !!! ,363618,Philipe,,De Pijp - Rivierenbuurt,"52,35730352","4,891380847",Entire home/apt,150,1,110,2016-06-26,"1,73",1,365,5045,5676,5045 - 5676,5045,2016
12405505,Private Room in Amsterdam (20mins to City),67084101,Mo,,Gaasperdam - Driemond,"52,29952139","4,966004423",Private room,34,2,12,2016-06-24,"5,81",1,297,3153,3784,3153 - 3784,3153,2016
8281117,Great kid friendly 2 bedroom+garden,8019333,Katia,,Bos en Lommer,"52,38085511","4,856270508",Entire home/apt,90,7,0,,,1,0,3784,4414,3784 - 4414,3784,2016
5917358,Spacious apartment in Amsterdam,30729818,Daniel,,Bos en Lommer,"52,38122056","4,856858408",Entire home/apt,181,3,14,2016-03-29,"1,02",1,274,3784,4414,3784 - 4414,3784,2016
13721659,Charming apartment Charlotte Bourbon,517215,Niels En Viv,,Bos en Lommer,"52,38052893","4,857309906",Entire home/apt,129,3,0,,,35,0,3784,4414,3784 - 4414,3784,2016
2009525,Amazing 2p Apartment w Roof Terrace,10341927,Ron,,Bos en Lommer,"52,38045259","4,85636022",Entire home/apt,70,2,0,,,1,0,3784,4414,3784 - 4414,3784,2016
6268456,Lovely Landlust apartment,15429214,Krien,,Bos en Lommer,"52,3812052","4,857501235",Entire home/apt,125,2,0,,,1,88,3784,4414,3784 - 4414,3784,2016
13475826,Greenvana,77118044,Rupali,,Bos en Lommer,"52,3807344","4,856028179",Private room,66,3,1,2016-06-26,1,1,72,3784,4414,3784 - 4414,3784,2016
12196335,"Light and spacious, close to center",1593542,Johanna,,Bos en Lommer,"52,38055541","4,856670703",Entire home/apt,95,1,3,2016-06-19,"1,14",1,193,3784,4414,3784 - 4414,3784,2016
8378590,House on first floor with garden !!,43399903,Jeroen,,Bos en Lommer,"52,38009425","4,856864229",Entire home/apt,160,1,8,2016-05-29,"0,85",1,89,3784,4414,3784 - 4414,3784,2016
775655,The Boathouse bed&bike A'dam centre,4091515,Karin,,Centrum-Oost,"52,37111589","4,899458077",Private room,95,3,222,2016-06-25,"5,03",3,254,5045,5676,5045 - 5676,5045,2016
4339529,very central and lovely Guesthouse,22529094,David,,Centrum-Oost,"52,37132726","4,900176083",Private room,139,2,0,,,1,212,5045,5676,5045 - 5676,5045,2016
1729960,Sweet apartment city center A'dam,9115172,Fleur,,Centrum-Oost,"52,37117227","4,900137795",Entire home/apt,100,3,12,2016-05-07,"0,43",1,191,5045,5676,5045 - 5676,5045,2016
13162309,Apartment in the very heart of Amsterdam,39365891,Joan,,Centrum-Oost,"52,37088033","4,899925076",Entire home/apt,120,2,0,,,2,80,5045,5676,5045 - 5676,5045,2016
10952667,Picture perfect large apartment,1765426,Sandra,,Centrum-Oost,"52,37104853","4,899635686",Entire home/apt,146,5,4,2016-04-02,"0,85",1,262,5045,5676,5045 - 5676,5045,2016
13541391,Amazing canal apartment in middle of city centre!,77903229,Chad & Jennifer,,Centrum-Oost,"52,37138396","4,899678943",Entire home/apt,150,2,0,,,1,132,5045,5676,5045 - 5676,5045,2016
9705451,Unique ancient house in city center,1312133,Jochem,,Centrum-Oost,"52,37103312","4,899862693",Entire home/apt,299,1,1,2016-06-26,1,1,300,5045,5676,5045 - 5676,5045,2016
7081197,Lovely 4 bedroom luxury residence,37122483,Kovac,,Centrum-Oost,"52,37076439","4,899535099",Entire home/apt,251,3,0,,,1,358,5045,5676,5045 - 5676,5045,2016
12088607,Great apartment in Amsterdam Oost!,12578732,Tamara & Diego,,Oostelijk Havengebied - Indische Buurt,"52,3606916","4,936132083",Entire home/apt,100,2,0,,,2,4,5045,5676,5045 - 5676,5045,2016
6036183,Room for 2,31035777,Ays,,De Aker - Nieuw Sloten,"52,34820566","4,781221464",Private room,55,2,39,2016-06-13,"2,68",1,163,3153,3784,3153 - 3784,3153,2016
9458118,Luxurious Houseboat-Villa (Center),49012734,Joris,,Centrum-West,"52,38322712","4,892483996",Entire home/apt,220,2,2,2016-05-08,"0,94",1,8,5045,5676,5045 - 5676,5045,2016
1236227,Center Amsterdam UNIQUE house 150M2,6739792,Sander,,Centrum-Oost,"52,36348081","4,883823878",Entire home/apt,350,2,87,2016-05-31,"2,35",2,346,5045,5676,5045 - 5676,5045,2016
9336712,PRINSENGRACHT | CITY CENTRE | 5STAR,7002898,Twan,,Centrum-Oost,"52,36373369","4,883777828",Entire home/apt,139,2,29,2016-06-21,"3,97",57,95,5045,5676,5045 - 5676,5045,2016
9851660,2 bedrm app near Rijksmuseum,50718029,Ilse,,Centrum-Oost,"52,36372926","4,883847351",Entire home/apt,160,2,0,,,1,0,5045,5676,5045 - 5676,5045,2016
5617761,Private studio at perfect location,29119040,Jeroen,,Centrum-West,"52,38625035","4,887014732",Entire home/apt,140,3,2,2016-03-30,"0,19",1,0,5045,5676,5045 - 5676,5045,2016
10293248,Charmant en ruim huis met tuin,44276500,Nicoline,,Noord-West,"52,41400236","4,889738567",Entire home/apt,150,2,5,2016-06-13,"1,53",1,233,3784,4414,3784 - 4414,3784,2016
13456146,Lovely apartment in Buitenveldert,15667485,Amelie,,Buitenveldert - Zuidas,"52,33111028","4,880187548",Entire home/apt,95,2,0,,,2,0,3784,4414,3784 - 4414,3784,2016
13691248,Comfort Room,79789559,Antonio,,Geuzenveld - Slotermeer,"52,38340035","4,829947673",Private room,70,2,0,,,2,91,3153,3784,3153 - 3784,3153,2016
4196404,Justyna's room,21769714,Justyna,,Geuzenveld - Slotermeer,"52,38321395","4,829536254",Private room,70,2,10,2016-05-30,"0,48",1,362,3153,3784,3153 - 3784,3153,2016
11218361,Apartment in Amsterdam-North,58446174,(EMAIL HIDDEN),,Noord-Oost,"52,39644425","4,937716755",Entire home/apt,49,6,0,,,1,0,3153,3784,3153 - 3784,3153,2016
11618758,Very nice house in great neaberhood,5387592,Kim,,Oostelijk Havengebied - Indische Buurt,"52,3714532","4,946178815",Entire home/apt,111,1,0,,,2,197,3784,4414,3784 - 4414,3784,2016
1512792,Amsterdam apartment ,8078790,Claudio,,Watergraafsmeer,"52,3392338","4,944109506",Entire home/apt,75,2,48,2016-06-27,"1,39",1,308,3784,4414,3784 - 4414,3784,2016
11202039,Private apartment in Amsterdam East,58329859,Kaarlo,,Watergraafsmeer,"52,33900455","4,944441533",Entire home/apt,59,5,6,2016-06-20,"2,09",1,0,3784,4414,3784 - 4414,3784,2016
4436922,Awesome house in the dazzling eastside of A'dam,23030421,Steffan,,Oostelijk Havengebied - Indische Buurt,"52,35897271","4,934874128",Private room,30,14,0,,,1,14,3784,4414,3784 - 4414,3784,2016
6794608,Perfect room for Amsterdam visit!,21999100,Robbert,,Oostelijk Havengebied - Indische Buurt,"52,35892305","4,935381709",Private room,50,3,24,2016-07-02,"1,86",1,282,3784,4414,3784 - 4414,3784,2016
920320,Stylish apartment Amsterdam Pijp,3162485,Veerle,,Centrum-Oost,"52,36179584","4,913784312",Entire home/apt,99,2,8,2016-05-29,"0,21",1,187,3784,4414,3784 - 4414,3784,2016
9641815,For rent,9407231,Marlous,,De Pijp - Rivierenbuurt,"52,3402437","4,900242923",Entire home/apt,150,2,3,2016-04-26,"0,92",1,0,3784,4414,3784 - 4414,3784,2016
13091358,Double bedroom in shared house - Amsterdam,10164178,Merel,,De Pijp - Rivierenbuurt,"52,34063803","4,900759108",Private room,90,2,4,2016-06-27,"2,79",1,28,3784,4414,3784 - 4414,3784,2016
7645716,Private room with kitchen,39161893,Dennis,,Oostelijk Havengebied - Indische Buurt,"52,3655984","4,941031044",Private room,75,1,42,2016-06-24,"4,21",1,58,3784,4414,3784 - 4414,3784,2016
2818,@ Daniel's (quiet garden view room),3159,Daniel,,Oostelijk Havengebied - Indische Buurt,"52,36575451","4,941419235",Private room,62,3,162,2016-07-02,"1,83",1,88,3784,4414,3784 - 4414,3784,2016
10181725,new year special!,5590622,Nicola&Akiko,,Noord-West,"52,42005586","4,901109219",Private room,150,2,1,2016-01-02,"0,16",2,0,3784,4414,3784 - 4414,3784,2016
212607,"Charming appt, great area",1096407,Hilde,,Oostelijk Havengebied - Indische Buurt,"52,37065314","4,938127473",Entire home/apt,120,5,7,2015-07-29,"0,29",1,197,3784,4414,3784 - 4414,3784,2016
13520685,Spacious Apartment in the city centre of Amsterdam,77666763,Anina,,Centrum-West,"52,3741142","4,896333111",Entire home/apt,251,1,0,,,1,248,3784,4414,3784 - 4414,3784,2016
13648018,Historic Canal Apartment,3744858,A.U.,,Centrum-West,"52,37398738","4,896318993",Entire home/apt,222,7,0,,,8,43,3784,4414,3784 - 4414,3784,2016
3260555,Canal house app. - historic centre,5623111,Wieke & Caspar,,Centrum-West,"52,37395278","4,896088699",Entire home/apt,134,3,26,2016-06-27,"1,05",1,0,3784,4414,3784 - 4414,3784,2016
4429790,Romantic Loft - Heart of Amsterdam,5818276,Bell & Peter,,Centrum-West,"52,37392114","4,896149518",Entire home/apt,90,2,23,2016-01-24,"1,18",1,5,3784,4414,3784 - 4414,3784,2016
6535641,Sunny spacious home in Amsterdam North,29645081,Nina,,Oud-Noord,"52,38595949","4,91845508",Entire home/apt,90,4,0,,,1,9,3784,4414,3784 - 4414,3784,2016
5296423,Cristona's Airbnb,12283567,Nadja,,Slotervaart,"52,3626071","4,826644055",Private room,60,1,33,2016-06-05,"2,17",1,336,4414,5045,4414 - 5045,4414,2016
7555385,Intimate studio near Center,39600914,Petra,,Slotervaart,"52,36149013","4,826727101",Entire home/apt,67,2,31,2016-06-27,"3,84",1,323,4414,5045,4414 - 5045,4414,2016
1901845,Park View Apartments with Parking,9426449,Marloes & Gabriel,,Slotervaart,"52,35928585","4,81915114",Entire home/apt,191,2,8,2014-10-30,"0,3",3,270,4414,5045,4414 - 5045,4414,2016
11358343,Cosy & quiet in the City 2/4p,47526060,Anja,,Watergraafsmeer,"52,34179888","4,924396369",Entire home/apt,95,3,5,2016-05-29,"1,65",1,13,4414,5045,4414 - 5045,4414,2016
13198742,Apt with 'Village feeling' near centre Amsterdam,73921467,Marianne,,Watergraafsmeer,"52,34298512","4,923366301",Entire home/apt,95,3,1,2016-06-27,1,1,3,4414,5045,4414 - 5045,4414,2016
7267984,Private room with double bed,37868735,Irene,,Watergraafsmeer,"52,3427695","4,92409432",Private room,55,2,0,,,1,0,4414,5045,4414 - 5045,4414,2016
9461142,Stylish house with sunny garden,49027449,Boudewijn,,Watergraafsmeer,"52,34181929","4,925211201",Entire home/apt,200,2,3,2016-05-08,"0,49",1,221,4414,5045,4414 - 5045,4414,2016
1297017,Peaceful and green in the city,7051715,Anouk,,Watergraafsmeer,"52,34227788","4,923517983",Entire home/apt,150,7,10,2014-01-02,"0,27",1,290,4414,5045,4414 - 5045,4414,2016
13546381,"Very cosy, green and quite house in the centre",41701392,Khilma,,Watergraafsmeer,"52,34113407","4,925144471",Entire home/apt,111,4,0,,,1,185,4414,5045,4414 - 5045,4414,2016
8986191,"House, Amsterdam, Amstelstation",46944252,Huub,,Watergraafsmeer,"52,34311075","4,923684022",Entire home/apt,171,2,20,2016-06-29,"2,59",1,337,4414,5045,4414 - 5045,4414,2016
12617512,Ace,68497139,Rogier,,Watergraafsmeer,"52,34250016","4,924282253",Entire home/apt,136,1,3,2016-05-30,"1,55",1,337,4414,5045,4414 - 5045,4414,2016
75444,Cottage Room,399879,Tina,,Oud-Oost,"52,36550979","4,928480704",Private room,70,3,77,2016-06-22,"1,24",3,287,4414,5045,4414 - 5045,4414,2016
74385,Lovely Privat Apartment,391235,Adriana,,Oud-Oost,"52,36569583","4,929059761",Entire home/apt,100,3,71,2016-06-23,"1,14",2,247,4414,5045,4414 - 5045,4414,2016
12949634,"Family apartment, Central-East side",3524158,Gosia & Joost,,Oud-Oost,"52,36506075","4,929026161",Entire home/apt,111,3,2,2016-06-05,"1,43",1,20,4414,5045,4414 - 5045,4414,2016
7567512,Bright and spacious apt in Ams-east,14967987,Linh,,Oud-Oost,"52,36549159","4,929252876",Entire home/apt,80,2,14,2016-06-06,"1,32",1,0,4414,5045,4414 - 5045,4414,2016
5239011,Nostalgic Rooms on canal & millview,27112089,Sonja,,Oud-Oost,"52,36551962","4,927435087",Private room,85,3,24,2016-05-02,"1,56",1,235,4414,5045,4414 - 5045,4414,2016
12970594,Modern and light apartment in East,26169104,Tessa,,Oud-Oost,"52,3652508","4,929313886",Entire home/apt,115,2,2,2016-05-30,"1,18",1,240,4414,5045,4414 - 5045,4414,2016
7221970,Renovated apartment in Amsterdam,17931261,Kevin & Marloes,,Oud-Oost,"52,36497061","4,929727731",Entire home/apt,90,2,4,2016-05-07,"0,55",1,0,4414,5045,4414 - 5045,4414,2016
6630481,Houseboat in lee of windmill (1814),31584229,Karin,,Oud-Oost,"52,36563765","4,928316115",Entire home/apt,150,2,34,2016-07-02,"2,74",3,307,4414,5045,4414 - 5045,4414,2016
9872999,Private Room +Roof terrace +2bikes,25252224,Feysal & Esma,,Oud-Oost,"52,36507752","4,928477323",Private room,69,2,38,2016-06-23,"5,7",1,202,4414,5045,4414 - 5045,4414,2016
662638,Romantic nest with windmill view!,1958098,Maria,,Oud-Oost,"52,36584258","4,928241524",Entire home/apt,99,1,34,2016-05-27,"0,75",2,285,4414,5045,4414 - 5045,4414,2016
6003515,Windmill View,399879,Tina,,Oud-Oost,"52,36529379","4,927185741",Entire home/apt,122,3,3,2016-06-21,"0,2",3,0,4414,5045,4414 - 5045,4414,2016
6787697,Romantic nest with windmill view!,1372632,Milo And Maria,,Oud-Oost,"52,3651499","4,927398864",Entire home/apt,99,1,1,2016-05-06,"0,5",1,361,4414,5045,4414 - 5045,4414,2016
7726748,"Double boat, windmill-view, center",31584229,Karin,,Centrum-Oost,"52,366957","4,928248924",Entire home/apt,350,3,14,2016-06-27,"2,06",3,300,4414,5045,4414 - 5045,4414,2016
7473078,GARDEN-HOUSEBOAT @ SUPER LOCATION!,39141384,Priti,,Centrum-Oost,"52,36701844","4,928480267",Entire home/apt,95,3,18,2016-05-16,"1,68",1,9,4414,5045,4414 - 5045,4414,2016
9818969,Cosy modern styled appartment,50835063,Benjamin,,Geuzenveld - Slotermeer,"52,37956947","4,827720367",Entire home/apt,160,2,10,2016-07-01,"2,8",1,343,4414,5045,4414 - 5045,4414,2016
12846772,house + free parking + bikes + kingsize garden,5795280,Ilse,,Geuzenveld - Slotermeer,"52,38043057","4,835954566",Entire home/apt,146,2,2,2016-06-26,"1,18",1,7,4414,5045,4414 - 5045,4414,2016
10989299,Two story corner apartment,57018382,Diederik,,De Pijp - Rivierenbuurt,"52,34987059","4,901988507",Entire home/apt,150,2,1,2016-02-16,"0,21",1,0,6307,7569,6307 - 7569,6307,2016
9632347,Lovely apartment with garden,24397068,Heidi,,De Pijp - Rivierenbuurt,"52,35003313","4,902502841",Entire home/apt,150,2,7,2016-06-13,"1,49",1,246,6307,7569,6307 - 7569,6307,2016
1131691,Appartment with great trees outside,6208379,Cecilia,,De Pijp - Rivierenbuurt,"52,34933992","4,901842402",Entire home/apt,75,2,6,2016-04-12,"0,16",1,278,6307,7569,6307 - 7569,6307,2016
13614337,Sublime Apt in the PIJP | BALCONY,78813742,Martijn,,De Pijp - Rivierenbuurt,"52,34976976","4,902109778",Entire home/apt,99,2,1,2016-06-25,1,1,19,6307,7569,6307 - 7569,6307,2016
9570124,Canal view in central Pijp!,845341,Dario,,De Pijp - Rivierenbuurt,"52,34907558","4,901681912",Private room,54,3,0,,,2,148,6307,7569,6307 - 7569,6307,2016
13791910,Amazing 2 Bedrom APT | CITY CENTER | Outside patio,1464510,Michiel And Jane,,De Pijp - Rivierenbuurt,"52,3480721","4,902292802",Entire home/apt,400,2,0,,,98,49,6307,7569,6307 - 7569,6307,2016
3763957,Spacious 4 person apartment!,4979621,Jorrit&Dirk,,De Pijp - Rivierenbuurt,"52,34771643","4,90176163",Entire home/apt,115,3,16,2016-06-20,"0,74",46,55,6307,7569,6307 - 7569,6307,2016
7358998,Charming appt close to City center,4951625,Sven,,De Pijp - Rivierenbuurt,"52,3480259","4,900483007",Entire home/apt,95,6,20,2016-06-18,"2,24",2,248,6307,7569,6307 - 7569,6307,2016
5089927,"Spacious, comfortable apt in South",6452124,Hessel,,De Pijp - Rivierenbuurt,"52,3481951","4,902076629",Entire home/apt,98,3,24,2016-06-27,"1,41",1,126,6307,7569,6307 - 7569,6307,2016
2059572,3 room appartement park & Jordaan,8348729,Tine,,Westerpark,"52,37627532","4,87167838",Entire home/apt,148,2,32,2016-06-20,"1,05",1,37,6307,7569,6307 - 7569,6307,2016
